antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",0.019757833592407757,0.029575390656958193,0.013253702037143092,0.670807453416149,22.681271101260275,1.0,0.012669356390112461,2.9478936246081076,0.9751781681944851,0.3673469387755102,0.6607747336429278,0.5594701167495683
"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),0.029575390656958193,0.019757833592407757,0.013253702037143092,0.44813278008298757,22.681271101260275,1.0,0.012669356390112461,1.7762282864979677,0.9850438158936242,0.3673469387755102,0.43700930358922985,0.5594701167495683
"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})","frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.029575390656958193,0.04786059068968338,0.010635686819929642,0.35961272475795303,7.513754418318735,1.0,0.009220191153209479,1.4868181272815528,0.8933313661847153,0.15921616656460505,0.3274227818110036,0.2909174734900876
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.0408655812811912,0.03763396874744335,0.016198969156508224,0.3963963963963964,10.532941637289463,1.0,0.014661035147725768,1.5943676040154295,0.9436213975813925,0.2600131319763625,0.372792072868584,0.41341558950254603
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG APPLES'}),0.03763396874744335,0.0408655812811912,0.016198969156508224,0.43043478260869567,10.532941637289463,1.0,0.014661035147725768,1.6839764603460001,0.9404527292821095,0.2600131319763625,0.4061674711328602,0.41341558950254603
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03763396874744335,0.08733535138672993,0.017180724862963265,0.4565217391304347,5.227227369921596,1.0,0.013893948978328088,1.6793029534484167,0.8403185128510302,0.15939278937381404,0.4045148328081487,0.32662152530292227
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG ALPHABET'}),0.03620224167552974,0.03763396874744335,0.01300826311052933,0.3593220338983051,9.547811348563005,1.0,0.011645829078725052,1.5021057101561068,0.928891924855033,0.21385339609952922,0.3342678925732367,0.3524871039056743
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.03763396874744335,0.03620224167552974,0.01300826311052933,0.3456521739130434,9.547811348563005,1.0,0.011645829078725052,1.4729135177051702,0.9302738519726871,0.21385339609952922,0.3210735131564136,0.3524871039056743
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03763396874744335,0.049128691810521145,0.012067413891843246,0.32065217391304346,6.526780219382399,1.0,0.010218506239643318,1.3996825656549128,0.8798991955528467,0.1615553121577218,0.285552292685664,0.28314040835535603
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'JUMBO BAG ALPHABET'}),0.030802585290027,0.03763396874744335,0.0106765933076986,0.34661354581673304,9.210124718517234,1.0,0.009517369775553267,1.472889474660925,0.9197546586095802,0.1848441926345609,0.3210624305464531,0.31515459899532305
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG APPLES'}),0.024584799149145055,0.0408655812811912,0.016771659985273666,0.6821963394342763,16.693665379189504,1.0,0.01576698787736252,3.0180093489529014,0.9637916626178215,0.3445378151260504,0.6686557646526343,0.5463033749223434
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PEARS'}),0.0408655812811912,0.024584799149145055,0.016771659985273666,0.41041041041041043,16.693665379189508,1.0,0.01576698787736252,1.654396919609515,0.980151498917642,0.3445378151260504,0.3955501318051119,0.5463033749223434
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.0408655812811912,0.05035588644358995,0.015094493986746298,0.3693693693693693,7.335177582131277,1.0,0.013036671416299338,1.5058642372108788,0.9004688311053367,0.1982804943578721,0.3359295112471937,0.3345628325319633
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0408655812811912,0.08733535138672993,0.022703100711772888,0.5555555555555555,6.361176164454852,1.0,0.019134090810957082,2.0534954593798576,0.8787051648398516,0.21519968980224896,0.5130254632742194,0.40775435857403064
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG APPLES'}),0.027407346805203306,0.0408655812811912,0.01030843491777796,0.3761194029850746,9.203818744117251,1.0,0.009188417759208128,1.5373685658889997,0.9164673860796001,0.17784050811573743,0.3495378907908532,0.3141858276186634
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG APPLES'}),0.03620224167552974,0.0408655812811912,0.014971774523439417,0.4135593220338983,10.119991177618294,1.0,0.013492348873686728,1.6355182284511476,0.9350360870040167,0.24110671936758893,0.3885730023645105,0.3899628442001323
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.0408655812811912,0.03620224167552974,0.014971774523439417,0.3663663663663663,10.119991177618296,1.0,0.013492348873686728,1.5210647086353013,0.9395822598158245,0.24110671936758893,0.3425657736170872,0.3899628442001323
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0408655812811912,0.03567045733453326,0.012435572281763887,0.3043043043043043,8.53098970530163,1.0,0.010977878308222255,1.3861369972989948,0.9203926885495395,0.19400127632418632,0.27857058721570466,0.3264640787576567
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG APPLES'}),0.03567045733453326,0.0408655812811912,0.012435572281763887,0.34862385321100914,8.53098970530163,1.0,0.010977878308222255,1.472473966765495,0.9154342652252927,0.19400127632418632,0.32087084554938067,0.3264640787576567
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0408655812811912,0.048556000981755706,0.013744579890370612,0.3363363363363363,6.9267717591222215,1.0,0.011760310685561074,1.4336237632265851,0.8920883116329228,0.1816216216216216,0.30246691938940096,0.3097014453375026
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG APPLES'}),0.049128691810521145,0.0408655812811912,0.0155035588644359,0.3155703580349709,7.722155127650549,1.0,0.013495886316014456,1.4013630618993789,0.9154787451098798,0.20812740252608458,0.28640904902643827,0.34747486870717514
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0408655812811912,0.049128691810521145,0.0155035588644359,0.3793793793793794,7.722155127650549,1.0,0.013495886316014456,1.5321297369053055,0.9075917358331197,0.20812740252608458,0.34731375815479926,0.34747486870717514
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'JUMBO BAG APPLES'}),0.042910905669639204,0.0408655812811912,0.014971774523439417,0.3489037178265014,8.537838124110763,1.0,0.013218195419947247,1.4731068890717869,0.9224578322707759,0.21759809750297268,0.321162634281002,0.3576350420964339
frozenset({'JUMBO BAG APPLES'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.0408655812811912,0.042910905669639204,0.014971774523439417,0.3663663663663663,8.537838124110763,1.0,0.013218195419947247,1.510477101478721,0.9204907195649483,0.21759809750297268,0.3379575241352392,0.3576350420964339
frozenset({'JUMBO BAG DOLLY GIRL DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.01848973247156999,0.08733535138672993,0.011290190624233004,0.6106194690265487,6.991664421462769,1.0,0.009675383341781809,2.3438887566658986,0.8731162259163825,0.11942881869320643,0.5733585917181216,0.36994673685519475
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.027121001390820583,0.05035588644358995,0.011535629550846764,0.42533936651583715,8.446666250078112,1.0,0.010169927484574157,1.652530307842257,0.9061867899563517,0.17493796526054592,0.39486737686177703,0.32721070681600145
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.027121001390820583,0.08733535138672993,0.016117156180970302,0.5942684766214178,6.804443643787907,1.0,0.013748533994542995,2.2494299703739706,0.8768173786206972,0.16389351081530784,0.5554429285772569,0.38940590107417494
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.027121001390820583,0.03567045733453326,0.011576536038615725,0.4268476621417798,11.96641966596095,1.0,0.010609117515634642,1.6825012810189592,0.9419802635400855,0.226038338658147,0.4056468121115614,0.37569447327272476
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG OWLS'}),0.03567045733453326,0.027121001390820583,0.011576536038615725,0.32454128440366975,11.966419665960952,1.0,0.010609117515634642,1.4403234071090056,0.950331577491043,0.226038338658147,0.30571148461220665,0.37569447327272476
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.027121001390820583,0.048556000981755706,0.010758406283236521,0.39668174962292607,8.169572073531635,1.0,0.009441518913077639,1.5770184283727398,0.9020593199379242,0.16572148708254564,0.36589200100099106,0.3091243625957933
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.027121001390820583,0.049128691810521145,0.01304916959829829,0.48114630467571645,9.79359081107624,1.0,0.011716750279375951,1.8326385968884435,0.9229230014273518,0.20647249190938513,0.4543386777415601,0.37337914734202143
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.024584799149145055,0.08733535138672993,0.012026507404074287,0.4891846921797005,5.601222007037451,1.0,0.009879385331611524,1.7866822599888448,0.8421721634764201,0.12039312039312042,0.4403033922739885,0.31344480510624373
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG PEARS'}),0.03620224167552974,0.024584799149145055,0.01288554364722245,0.3559322033898305,14.477734848698496,1.0,0.011995518806880743,1.5144604434263274,0.9658960226847838,0.269000853970965,0.33969883179147814,0.4400293296483262
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.024584799149145055,0.03620224167552974,0.01288554364722245,0.5241264559068219,14.477734848698496,1.0,0.011995518806880743,2.0253232613741488,0.9543919559855815,0.269000853970965,0.506251659144271,0.4400293296483262
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.05035588644358995,0.03587498977337806,0.01566718481551174,0.3111291632818846,8.672592389497094,1.0,0.013860667904318563,1.3995729806473722,0.9316060730969273,0.22202898550724637,0.28549635222491204,0.37392262040947133
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03587498977337806,0.05035588644358995,0.01566718481551174,0.4367160775370581,8.672592389497094,1.0,0.013860667904318563,1.685906655038404,0.9176136020597043,0.22202898550724637,0.4068473500525919,0.37392262040947133
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05035588644358995,0.08733535138672993,0.034075104311543813,0.676685621445979,7.748129602748667,1.0,0.029677255274602615,2.822839654379236,0.9171189302772584,0.3288590604026846,0.6457467931454619,0.5334247779361043
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.08733535138672993,0.05035588644358995,0.034075104311543813,0.39016393442622954,7.748129602748666,1.0,0.029677255274602615,1.5572121216919628,0.9542788743842299,0.3288590604026846,0.35782673017375,0.5334247779361043
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.027407346805203306,0.05035588644358995,0.01309007608606725,0.47761194029850745,9.48472907598482,1.0,0.011709954842624343,1.8178901602365567,0.9197759820827724,0.20240354206198607,0.44991175931670524,0.36878159971870944
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.02830728953612043,0.05035588644358995,0.013949112329215413,0.49277456647398843,9.785838385071585,1.0,0.01252367367180871,1.8722328392622103,0.9239665021998454,0.21554993678887485,0.46587839982869356,0.38489256349694545
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.034279636750388615,0.05035588644358995,0.014276364231367095,0.41646778042959426,8.270488513713941,1.0,0.012550182735837013,1.6274064768103713,0.9102926597656663,0.202906976744186,0.3855253655128951,0.3499885612139848
frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.021680438517548882,0.05035588644358995,0.011535629550846764,0.5320754716981132,10.56630136566375,1.0,0.01044389185080984,2.029481371713296,0.9254230824433982,0.19066937119675456,0.5072632772402358,0.3805787594071395
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.05035588644358995,0.03567045733453326,0.017630696228421828,0.3501218521527214,9.815457336841087,1.0,0.015834478729493152,1.483862083776487,0.9457436362300756,0.2577751196172249,0.32608292176658293,0.42219395359929646
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03567045733453326,0.05035588644358995,0.017630696228421828,0.49426605504587157,9.815457336841085,1.0,0.015834478729493152,1.8777543469868243,0.9313412452312382,0.2577751196172249,0.4674489761641773,0.42219395359929646
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.05035588644358995,0.048556000981755706,0.019307862226949194,0.3834281072298944,7.896616267347935,1.0,0.016862781755357062,1.5431193185658219,0.9196745054519834,0.24254881808838644,0.35196197211152663,0.3905346096385361
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.048556000981755706,0.05035588644358995,0.019307862226949194,0.3976411120471778,7.896616267347936,1.0,0.016862781755357062,1.5765420458621802,0.9179347196383248,0.24254881808838644,0.36570039306936497,0.3905346096385361
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.028961793340423793,0.05035588644358995,0.013540047451525813,0.4675141242937853,9.28420006700721,1.0,0.012081650674872713,1.783416531559518,0.9189032130465538,0.20584577114427863,0.4392784959072098,0.3682006039827984
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05035588644358995,0.049128691810521145,0.02118956066432136,0.42079610073111295,8.565180248520223,1.0,0.01871564183838863,1.64168664850105,0.930083398681288,0.27063740856844304,0.39087035829093514,0.4260516723472384
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.049128691810521145,0.05035588644358995,0.02118956066432136,0.4313072439633639,8.565180248520223,1.0,0.01871564183838863,1.6698720064147123,0.9288830329269133,0.27063740856844304,0.4011517073413049,0.4260516723472384
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.030802585290027,0.05035588644358995,0.012231039842919088,0.3970783532536521,7.885440636587148,1.0,0.010679948355885495,1.5750705231453237,0.9009351364238793,0.17744807121661724,0.3651077933938737,0.31998515550578627
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03587498977337806,0.08733535138672993,0.0213531866153972,0.5952109464082098,6.815235033206135,1.0,0.018220031777543885,2.2546673150248955,0.8850200007835476,0.20963855421686747,0.5564755858498094,0.4198537167638239
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.03587498977337806,0.027407346805203306,0.014153644768060214,0.3945267958950969,14.394928436494835,1.0,0.01317040648170812,1.606334758666359,0.965156052687019,0.28809325562031635,0.37746475658022965,0.4554723531714291
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.027407346805203306,0.03587498977337806,0.014153644768060214,0.5164179104477612,14.394928436494835,1.0,0.01317040648170812,1.9937152989254219,0.9567531546845706,0.28809325562031635,0.4984238719846396,0.4554723531714291
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03587498977337806,0.034279636750388615,0.011821974965229486,0.3295324971493729,9.61306852662717,1.0,0.01059219334737418,1.4403686370236553,0.929314076125742,0.2026647966339411,0.3057332863992532,0.3372006161164526
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.034279636750388615,0.03587498977337806,0.011821974965229486,0.3448687350835322,9.61306852662717,1.0,0.01059219334737418,1.471651654954297,0.9277788656475606,0.2026647966339411,0.320491369928806,0.3372006161164526
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.03587498977337806,0.03567045733453326,0.011453816575308844,0.31927023945267957,8.950550772546107,1.0,0.010174139283220746,1.4166114052221348,0.921327651939897,0.1906058543226685,0.29409011087045916,0.3201855784419361
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.03567045733453326,0.03587498977337806,0.011453816575308844,0.3211009174311927,8.950550772546107,1.0,0.010174139283220746,1.4201300826311054,0.9211322401192598,0.1906058543226685,0.29583915429262747,0.3201855784419361
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03587498977337806,0.048556000981755706,0.017262537838501187,0.48118586088939563,9.909915379361555,1.0,0.015520591799844566,1.8338821695362642,0.9325460445975002,0.2570036540803897,0.45470869578667034,0.4183519868895167
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.048556000981755706,0.03587498977337806,0.017262537838501187,0.35551811288963775,9.909915379361555,1.0,0.015520591799844566,1.495969133515033,0.9449751805803552,0.2570036540803897,0.3315370099579993,0.4183519868895167
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.028961793340423793,0.03587498977337806,0.010185715454471079,0.35169491525423724,9.803345380051406,1.0,0.009146711414564686,1.4871470745979265,0.9247772114661359,0.18637724550898202,0.32757155154249584,0.3178086890980422
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03587498977337806,0.049128691810521145,0.014971774523439417,0.41733181299885974,8.494665695728665,1.0,0.01320928320715753,1.6319259046617864,0.91510857435916,0.21378504672897197,0.3872270811172349,0.36103892898069545
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.049128691810521145,0.03587498977337806,0.014971774523439417,0.3047460449625312,8.494665695728663,1.0,0.01320928320715753,1.3867235177032011,0.927863798196216,0.21378504672897197,0.27887571874725436,0.36103892898069545
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.027407346805203306,0.08733535138672993,0.01848973247156999,0.6746268656716418,7.724556608060401,1.0,0.01609610220775959,2.804978507205922,0.8950743443228242,0.19209519762005947,0.6434910294567232,0.443168233772589
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.02830728953612043,0.08733535138672993,0.01767160271619079,0.6242774566473989,7.148049979017477,1.0,0.015199375637747807,2.4290920647707037,0.8851581332110926,0.18037578288100212,0.5883235491552289,0.4133096885110531
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.034279636750388615,0.08733535138672993,0.022294035834083285,0.6503579952267302,7.446675199678055,1.0,0.019300211713078635,2.610283192962185,0.8964415732188437,0.22446457990115323,0.6168998050877436,0.4528136580349108
frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.021680438517548882,0.08733535138672993,0.014235457743598134,0.6566037735849057,7.518190093234945,1.0,0.012341989027449608,2.6577596910166665,0.8862025230067688,0.15019421665947344,0.6237432588882885,0.4098007158322655
frozenset({'JUMBO BAG VINTAGE DOILY '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.029616297144727154,0.08733535138672993,0.014726335596825657,0.4972375690607735,5.693428390285559,1.0,0.012139785878917104,1.8153000153736474,0.8495184966603903,0.14405762304921968,0.44912687074804664,0.3329279180198481
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03620224167552974,0.08733535138672993,0.017467070277345988,0.4824858757062147,5.5245197740113,1.0,0.01430533477962628,1.7635550524514063,0.8497517083315649,0.1646741226378712,0.43296354791421826,0.34124293785310733
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03567045733453326,0.08733535138672993,0.022007690419700566,0.6169724770642202,7.064407107406055,1.0,0.018892398494263746,2.382765190391532,0.8901991135719745,0.21790198460915353,0.5803195362965321,0.43448155469136074
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.048556000981755706,0.08733535138672993,0.027939131146199787,0.5754001684919966,6.588399306302271,1.0,0.02369847573852375,2.1494701148887927,0.8915060320484264,0.25881015536187946,0.5347690609544775,0.4476532458385042
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.08733535138672993,0.048556000981755706,0.027939131146199787,0.3199063231850117,6.588399306302271,1.0,0.02369847573852375,1.3989896266556139,0.9293863475153219,0.25881015536187946,0.2851984168098713,0.4476532458385042
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.028961793340423793,0.08733535138672993,0.016976192424118464,0.5861581920903954,6.711579936225671,1.0,0.014446804025942696,2.2053466594477653,0.876385481262822,0.17092257001647446,0.5465565489597869,0.390268791595549
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.08733535138672993,0.049128691810521145,0.029984455534647795,0.34332552693208435,6.988289618136331,1.0,0.02569378397220557,1.4480101590474588,0.9389028824389537,0.2815981559738763,0.30939711040575324,0.47682512816212874
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.049128691810521145,0.08733535138672993,0.029984455534647795,0.6103247293921732,6.9882896181363305,1.0,0.02569378397220557,2.3421159038131143,0.9011771223960207,0.2815981559738763,0.5730356476500859,0.47682512816212874
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.045406201423545775,0.08733535138672993,0.015053587498977337,0.33153153153153153,3.7960748570584637,1.0,0.01108802094251533,1.3653069541249727,0.7716056829530041,0.1279110184219673,0.267563973816495,0.2519484355549929
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06573672584471897,0.08733535138672993,0.024053014808148573,0.3658991910392035,4.189588582737409,1.0,0.018311874757486912,1.4393052898150396,0.8148806656950622,0.18642993024730506,0.3052203677174653,0.3206545135523886
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04511985600916305,0.08733535138672993,0.013540047451525813,0.300090661831369,3.4360732173909354,1.0,0.0095994889724469,1.30397552774668,0.7424702644769653,0.11386308909528726,0.23311444216438737,0.22756289531849483
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.030802585290027,0.08733535138672993,0.016976192424118464,0.5511288180610889,6.310489501789874,1.0,0.014286037814194238,2.0332440248692083,0.8682789233157676,0.1678123736352608,0.5081751192829268,0.37275410458089575
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04295181215740816,0.08733535138672993,0.01771250920395975,0.41238095238095246,4.721810192929632,1.0,0.013961297596495689,1.553157019520152,0.8235915655624203,0.15734011627906977,0.3561500946575574,0.3075956284153006
frozenset({'RED RETROSPOT PICNIC BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.022212222858545367,0.08733535138672993,0.010022089503395238,0.4511970534069981,5.166259094888748,1.0,0.008082177214963824,1.6630097456275357,0.8247560079129339,0.10069872585285657,0.3986806134905417,0.28297557588382694
frozenset({'RED RETROSPOT SHOPPER BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.02372576290599689,0.08733535138672993,0.011862881452998445,0.5,5.725058548009368,1.0,0.009790783612684964,1.8253292972265402,0.8453867426464428,0.11958762886597939,0.4521536461834969,0.3179156908665105
frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0352204859690747,0.08733535138672993,0.012190133355150127,0.34610917537746805,3.9629905860784937,1.0,0.009114139837029597,1.3957446935275766,0.7749597699595779,0.11045218680504076,0.28353659187295877,0.2428438148550104
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.030025362022416756,0.08733535138672993,0.011044751697619242,0.3678474114441417,4.211895934502805,1.0,0.008422476154877699,1.443741060521854,0.7861826485729996,0.10388611004232397,0.3073550186080179,0.24715555583916687
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.021721345005317843,0.08733535138672993,0.011535629550846764,0.5310734463276836,6.080853147038199,1.0,0.00963858825221494,1.946284853066853,0.8541016276617988,0.11828859060402684,0.48620059472576543,0.33157887773058653
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.034484169189233416,0.08733535138672993,0.012353759306225967,0.35824436536180304,4.101939932381563,1.0,0.00934207227280482,1.4221373360092175,0.7832216580393164,0.11285500747384156,0.29683303104453573,0.24984817799706077
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.027407346805203306,0.048556000981755706,0.014439990182442936,0.526865671641791,10.850680883702799,1.0,0.013109199024062164,2.0109384206379293,0.9334225195307286,0.23470744680851063,0.5027197303820122,0.41212702284701175
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.027407346805203306,0.049128691810521145,0.012394665793994928,0.45223880597014926,9.205187219605554,1.0,0.011048178699458023,1.7359230966946888,0.9164839936214348,0.19323979591836737,0.42393761457286594,0.3522642822523519
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.03567045733453326,0.02830728953612043,0.011944694428536367,0.3348623853211009,11.8295460571671,1.0,0.010934960464881903,1.4608897302146604,0.9493288984497663,0.22955974842767293,0.31548563911592287,0.378413851620088
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.02830728953612043,0.03567045733453326,0.011944694428536367,0.42196531791907516,11.8295460571671,1.0,0.010934960464881903,1.6682901088112576,0.9421351962639889,0.22955974842767293,0.4005838704441211,0.378413851620088
